Date,TemperatureHighF,TemperatureAvgF,TemperatureLowF,DewpointHighF,DewpointAvgF,DewpointLowF,HumidityHigh,HumidityAvg,HumidityLow,PressureMaxIn,PressureMinIn,WindSpeedMaxMPH,WindSpeedAvgMPH,GustSpeedMaxMPH,PrecipitationSumIn
2013-8-6,95.4,79.8,74.1,91.9,76.6,-22.2,34,2,6,30.02,29.92,1,0,3,0.00 
2013-8-7,91.9,81.0,76.3,90.9,79.7,-22.5,21,0,1,30.02,29.94,0,0,0,0.00 
2013-8-8,94.8,82.1,76.8,91.0,73.9,-23.1,32,3,1,30.07,29.98,0,0,1,0.00 
2013-8-9,90.0,80.9,74.5,89.8,78.1,-24.7,18,0,1,30.11,30.00,0,0,1,0.00 
2013-8-10,94.6,81.2,74.7,90.3,72.8,-24.2,29,2,1,30.17,30.07,0,0,0,0.00 
2013-8-11,96.6,84.3,76.8,90.7,70.7,-23.8,35,8,1,30.19,30.07,0,0,2,0.00 
2013-8-12,98.4,82.5,74.1,91.0,72.1,-23.8,33,6,6,30.16,30.01,0,0,0,0.00 
2013-8-13,100.0,84.9,75.6,93.2,71.8,-22.4,32,7,2,30.07,29.93,0,0,0,0.00 
2013-8-14,99.9,84.8,76.8,92.5,71.7,-24.3,32,6,1,30.03,29.89,0,0,0,0.00 
2013-8-15,95.2,82.0,75.0,91.2,68.6,-22.2,25,4,2,30.06,29.93,0,0,0,0.00 
2013-8-16,90.0,79.0,74.5,90.0,79.0,74.5,0,0,100,30.08,29.99,0,0,8,0.00 
2013-8-17,91.6,79.4,73.9,91.2,79.4,73.9,0,0,100,30.14,30.00,14,0,19,0.00 
2013-8-18,90.9,78.7,73.0,90.9,78.7,73.0,0,0,100,30.14,30.04,3,0,5,0.00 
2013-8-19,85.1,77.3,75.7,84.7,77.3,75.7,0,0,100,30.12,30.05,0,0,0,0.00 
2013-8-21,90.1,82.8,79.2,90.1,82.8,79.2,0,0,100,30.19,30.09,0,0,0,0.00 
2013-8-22,86.4,78.7,75.9,86.4,78.7,75.9,0,0,100,30.14,30.04,2,0,6,0.00 
2013-8-23,86.2,77.1,73.9,86.2,77.1,73.9,0,0,100,30.07,30.01,3,0,4,0.00 
2013-8-24,84.7,78.7,73.9,84.7,78.7,73.9,0,0,100,30.17,30.04,0,0,3,0.00 
2013-8-25,82.2,78.1,75.4,82.0,78.1,75.4,0,0,100,30.22,30.14,1,0,2,0.00 
2013-8-26,90.3,79.2,73.0,90.0,79.2,73.0,0,0,100,30.21,30.08,0,0,3,0.00 
2013-8-27,89.4,80.1,74.3,89.4,80.1,74.3,0,0,100,30.12,30.03,0,0,0,0.00 
2013-8-30,90.3,81.6,75.9,88.9,72.5,-9.9,9,1,3,29.96,29.90,0,0,1,0.00 
2013-8-31,94.5,79.3,73.6,94.5,79.3,73.6,0,0,100,29.99,29.90,2,0,7,0.00 
2013-9-1,93.2,81.4,74.5,92.8,75.5,-22.9,11,0,2,30.01,29.91,0,0,1,0.00 
2013-9-2,93.6,80.9,73.8,93.4,80.9,73.8,0,0,100,30.02,29.92,0,0,2,0.00 
2013-9-3,88.0,80.5,75.0,87.6,80.5,75.0,0,0,100,30.03,29.94,0,0,0,0.00 
2013-9-4,95.7,82.3,74.5,95.2,73.4,-22.2,9,0,1,30.11,29.99,0,0,0,0.00 
2013-9-5,95.5,82.8,73.6,94.5,69.0,-23.4,9,1,2,30.13,30.01,0,0,0,0.00 
2013-9-6,91.9,78.3,71.8,91.9,78.3,71.8,0,0,100,30.08,29.98,1,0,3,0.00 
2013-9-7,91.4,77.1,68.4,90.1,69.3,-23.3,13,1,1,30.06,29.96,0,0,1,0.00 
2013-9-8,91.6,83.4,73.8,89.1,57.2,-27.8,25,8,1,30.01,29.92,1,0,1,0.00 
2013-9-9,92.7,78.9,69.8,91.2,65.9,-26.7,24,3,1,30.09,29.98,0,0,1,0.00 
2013-9-10,91.2,79.0,69.6,90.1,67.0,-27.2,15,2,1,30.16,30.06,0,0,5,0.00 
2013-9-11,91.6,80.3,74.5,91.6,80.3,74.5,0,0,100,30.14,30.05,1,0,1,0.00 
2013-9-13,92.5,84.4,74.1,91.9,59.6,-26.7,15,3,1,29.93,29.81,0,0,0,0.00 
2013-9-14,94.3,81.2,72.0,93.6,64.6,-25.2,10,1,1,30.01,29.85,0,0,0,0.00 
2013-9-15,94.8,82.0,73.9,94.6,82.0,73.9,0,0,100,30.12,30.00,0,0,1,0.00 
2013-9-16,95.9,82.7,75.4,93.6,70.0,-24.0,16,2,1,30.12,30.00,0,0,0,0.00 
2013-9-17,91.8,80.0,73.2,91.8,80.0,73.2,0,0,100,30.12,30.01,1,0,2,0.00 
2013-9-18,87.1,77.8,73.0,86.9,77.8,73.0,0,0,100,30.12,30.04,9,0,12,0.00 
2013-9-19,90.1,77.1,72.1,90.1,77.1,72.1,0,0,100,30.10,30.04,3,0,3,0.04 
2013-9-20,89.1,76.2,67.5,88.7,76.2,67.5,0,0,100,30.08,29.95,0,0,2,0.01 
2013-9-21,90.1,78.9,69.6,89.2,68.5,-25.6,11,1,1,29.98,29.78,0,0,0,0.00 
2013-9-22,82.8,77.5,74.8,82.6,77.5,74.7,0,0,100,29.88,29.77,1,0,1,0.00 
2013-9-23,83.8,76.6,73.6,83.7,76.6,73.6,0,0,100,29.99,29.86,0,0,1,0.01 
2013-9-24,85.8,77.3,74.8,85.5,77.3,74.8,0,0,100,29.98,29.85,0,0,0,0.09 
2013-9-25,84.6,77.4,71.4,84.4,77.4,71.4,0,0,100,29.87,29.77,0,0,1,0.14 
2013-9-26,84.6,77.1,73.2,84.4,77.1,73.0,0,0,100,29.94,29.77,3,0,7,0.08 
2013-9-27,86.0,74.5,68.5,85.8,74.5,68.5,0,0,100,30.04,29.91,4,0,7,0.03 
2013-9-28,79.0,73.4,71.4,79.0,73.4,71.4,0,0,100,30.09,29.99,1,0,1,0.02 
2013-9-29,86.4,75.0,68.7,85.8,75.0,68.7,0,0,100,30.05,29.96,1,0,1,0.02 
2013-9-30,84.7,74.8,71.1,84.7,74.8,71.1,0,0,100,30.06,29.96,1,0,1,0.02 
2013-10-1,88.0,75.8,70.0,87.6,75.8,70.0,0,0,100,30.12,30.03,0,0,1,0.02 
2013-10-2,86.4,75.0,66.0,86.2,63.3,-28.1,11,1,1,30.12,30.05,1,0,1,0.02 
2013-10-3,93.0,79.3,70.3,91.2,68.4,-24.0,14,2,1,30.12,30.03,0,0,1,0.00 
2013-10-4,90.9,79.6,72.1,90.9,75.5,-25.1,7,0,1,30.13,30.02,0,0,1,0.01 
2013-10-5,90.0,78.3,68.7,90.0,78.3,68.7,0,0,100,30.10,30.00,0,0,1,0.00 
2013-10-6,90.9,79.0,69.6,90.9,79.0,69.6,0,0,100,30.04,29.88,0,0,1,0.00 
2013-10-7,88.0,78.1,72.1,87.6,78.1,72.1,0,0,100,29.89,29.76,0,0,1,0.00 
2013-10-8,81.0,76.5,71.1,80.8,76.5,71.1,0,0,100,30.01,29.81,8,0,11,0.07 
2013-10-9,69.8,67.0,62.8,69.6,67.0,62.8,0,0,100,30.12,30.06,0,0,1,0.00 
2013-10-10,83.7,70.6,61.7,81.1,57.9,-31.0,23,4,1,30.11,30.00,0,0,1,0.00 
2013-10-11,84.9,71.5,62.2,81.7,56.6,-30.5,22,4,1,30.08,29.97,0,0,1,0.00 
2013-10-12,85.8,72.7,65.1,83.1,59.0,-29.9,29,6,1,30.08,29.99,0,0,1,0.00 
2013-10-13,86.7,72.6,61.0,81.9,60.5,-29.6,31,7,2,30.13,30.03,0,0,0,0.00 
2013-10-14,81.3,71.6,64.9,81.3,71.6,64.9,0,0,100,30.10,30.01,4,0,4,0.00 
2013-10-15,73.9,71.7,69.8,73.9,71.7,69.8,0,0,100,30.06,29.97,5,0,7,0.12 
2013-10-16,83.8,73.9,65.5,83.8,73.9,65.5,0,0,100,30.02,29.94,0,0,0,0.00 
2013-10-17,89.8,76.5,65.7,89.8,67.5,-25.1,10,1,1,30.02,29.91,0,0,0,0.00 
2013-10-18,91.2,78.3,68.5,90.5,69.4,-24.9,16,2,1,30.02,29.91,0,0,0,0.00 
2013-10-19,90.3,79.3,72.9,90.3,79.3,72.9,0,0,100,29.98,29.88,0,0,0,0.20 
2013-10-20,81.9,73.7,68.0,81.7,73.7,68.0,0,0,100,30.02,29.91,0,0,0,0.01 
2013-10-21,85.8,75.9,69.3,85.6,75.9,69.3,0,0,100,30.04,29.95,0,0,3,0.00 
2013-10-22,84.6,77.1,73.2,84.4,77.1,73.2,0,0,100,30.01,29.84,0,0,1,0.28 
2013-10-23,76.5,68.3,54.1,75.6,57.4,-37.7,26,5,2,30.07,29.83,1,0,2,0.01 
2013-10-24,74.1,58.9,51.6,65.8,45.3,-42.0,35,8,1,30.23,30.06,2,0,5,0.00 
2013-10-25,77.5,61.7,48.9,71.6,41.4,-39.8,33,10,1,30.30,30.20,1,0,4,0.00 
2013-10-26,76.8,60.4,45.9,70.3,45.1,-43.6,39,10,2,30.29,30.15,0,0,0,0.00 
2013-10-27,76.6,60.3,46.4,66.7,48.2,-40.0,43,11,4,30.20,30.11,0,0,0,0.00 
2013-10-28,81.9,65.2,51.4,78.3,54.5,-31.7,34,7,1,30.26,30.14,0,0,1,0.00 
2013-10-29,82.8,69.5,58.8,81.9,58.4,-31.2,20,3,1,30.30,30.22,0,0,1,0.00 
2013-10-30,85.3,72.0,63.3,85.3,70.4,-26.9,5,0,1,30.30,30.17,0,0,1,0.00 
2013-10-31,88.0,74.5,64.8,86.9,63.5,-27.9,23,4,3,30.19,30.00,0,0,0,0.00 
2013-11-1,86.2,76.2,69.1,86.2,76.2,68.9,0,0,100,30.03,29.85,4,0,6,0.00 
2013-11-2,77.4,68.6,58.1,77.4,68.6,58.1,0,0,100,30.01,29.80,1,0,3,1.18 
2013-11-3,72.1,60.9,52.0,66.6,45.9,-40.9,34,8,1,30.22,30.00,6,0,6,0.01 
2013-11-4,76.6,64.6,53.8,76.6,64.6,53.8,0,0,100,30.28,30.19,6,0,9,0.00 
2013-11-5,72.7,68.4,64.6,72.7,68.4,64.6,0,0,100,30.27,30.19,7,0,13,0.00 
2013-11-6,77.7,71.3,66.4,77.7,71.3,66.4,0,0,100,30.20,30.10,1,0,1,0.07 
2013-11-7,83.8,72.8,68.4,83.8,71.3,-27.4,6,0,1,30.10,30.00,1,0,1,0.07 
2013-11-8,70.5,62.4,55.0,70.5,62.4,55.0,0,0,100,30.22,30.05,5,0,10,0.00 
2013-11-9,80.1,65.9,55.6,79.3,56.9,-32.3,15,1,2,30.26,30.18,2,0,3,0.00 
2013-11-10,80.1,67.4,60.1,80.1,65.9,-29.6,2,0,1,30.26,30.14,1,0,1,0.00 
2013-11-11,84.0,67.2,54.7,84.0,61.1,-29.0,6,0,1,30.23,30.12,0,0,0,0.00 
2013-11-12,78.1,66.7,59.4,78.1,66.7,59.2,0,0,100,30.17,30.05,7,0,11,0.00 
2013-11-13,62.1,50.8,42.8,62.1,24.9,-51.7,20,5,1,30.45,30.17,14,0,14,0.00 
2013-11-14,72.0,54.9,39.2,70.9,42.5,-50.6,8,1,1,30.41,30.25,4,0,4,0.00 
2013-11-15,68.7,63.0,57.6,68.5,63.0,57.6,0,0,100,30.27,30.07,3,0,3,0.10 
2013-11-16,76.6,68.0,61.9,76.6,68.0,61.9,0,0,100,30.21,30.11,1,0,1,0.01 
2013-11-17,84.4,73.9,68.2,84.4,73.9,68.2,0,0,100,30.13,30.03,1,0,1,0.11 
2013-11-18,77.4,72.5,67.6,77.4,72.5,67.6,0,0,100,30.06,29.94,1,0,1,0.02 
2013-11-19,74.8,64.1,54.7,74.8,64.1,54.7,0,0,100,30.07,29.94,1,0,1,0.02 
2013-11-20,72.9,65.5,58.5,72.9,65.5,58.5,0,0,100,30.21,30.05,6,0,7,0.00 
2013-11-21,76.8,69.2,64.9,76.8,69.2,64.9,0,0,100,30.28,30.18,1,0,2,0.01 
2013-11-22,82.6,70.6,64.6,82.6,70.6,64.4,0,0,100,30.27,30.16,0,0,1,0.03 
2013-11-23,84.9,70.5,59.7,83.3,60.6,-28.5,13,1,1,30.17,30.04,0,0,1,0.00 
2013-11-24,59.4,50.9,44.1,53.2,31.0,-45.2,17,4,2,30.36,30.27,8,0,9,0.00 
2013-11-25,75.7,59.6,45.9,70.2,46.6,-36.2,25,4,1,30.35,30.13,1,0,3,0.00 
2013-11-26,79.0,70.6,61.7,79.0,70.6,61.5,0,0,100,30.13,29.73,8,0,12,1.54 
2013-11-27,72.1,54.1,35.8,72.1,54.1,35.8,0,0,100,30.26,29.67,13,0,14,0.08 
2013-11-28,59.7,44.3,29.5,53.2,29.7,-47.2,22,4,1,30.45,30.26,13,0,13,0.00 
2013-11-29,68.9,53.6,42.1,64.6,38.2,-43.6,27,5,1,30.48,30.36,5,0,6,0.00 
2013-11-30,64.0,57.3,51.6,64.0,57.3,51.6,0,0,100,30.41,30.27,7,0,10,0.00 
2013-12-1,74.3,62.4,54.0,74.3,62.4,54.0,0,0,100,30.27,30.02,0,0,1,0.00 
2013-12-2,73.4,61.8,53.8,73.0,55.2,-35.7,18,1,2,30.03,29.85,0,0,0,0.00 
2013-12-3,79.3,62.5,48.7,78.4,54.8,-32.1,14,1,1,30.02,29.91,0,0,4,0.00 
2013-12-4,80.6,66.8,57.6,80.2,66.8,57.6,0,0,100,30.13,29.99,0,0,0,0.00 
2013-12-5,83.5,69.6,58.1,83.3,69.6,57.9,0,0,100,30.20,30.10,0,0,0,0.00 
2013-12-6,83.7,71.7,63.7,83.5,71.7,63.7,0,0,100,30.20,30.12,9,0,9,0.00 
2013-12-7,82.8,72.2,65.3,82.8,72.2,65.3,0,0,100,30.26,30.17,0,0,0,0.00 
2013-12-8,82.4,70.4,60.1,82.2,70.4,60.1,0,0,100,30.27,30.14,0,0,0,0.00 
2013-12-9,83.5,72.6,63.9,83.5,72.6,63.9,0,0,100,30.21,30.10,0,0,4,0.00 
2013-12-10,81.1,69.2,52.9,81.1,69.2,52.9,0,0,100,30.28,30.06,4,0,11,0.23 
2013-12-11,65.8,57.4,47.5,65.8,57.4,47.5,0,0,100,30.33,30.25,1,0,1,0.00 
2013-12-12,65.1,55.6,41.4,58.3,38.3,-49.2,48,17,1,30.41,30.28,6,0,10,0.00 
2013-12-13,70.5,54.0,39.9,66.2,42.7,-38.6,25,4,1,30.37,30.17,3,0,4,0.00 
2013-12-14,78.4,67.0,55.6,78.4,67.0,55.6,0,0,100,30.18,29.94,13,0,13,1.01 
2013-12-15,69.3,60.9,46.0,69.3,60.9,46.0,0,0,100,30.20,29.88,17,0,21,0.59 
2013-12-16,60.1,45.9,37.8,49.6,35.0,-47.9,39,9,1,30.30,30.19,7,0,10,0.00 
2013-12-17,69.6,49.0,37.2,56.1,36.9,-47.4,46,12,2,30.33,30.21,0,0,2,0.00 
2013-12-18,64.8,48.6,36.3,53.8,35.6,-50.6,49,14,3,30.36,30.25,6,0,7,0.00 
2013-12-19,75.0,52.1,34.3,72.5,44.5,-37.5,34,4,2,30.36,30.23,4,0,4,0.00 
2013-12-20,81.3,62.7,48.0,77.7,54.6,-30.6,31,4,2,30.26,30.16,0,0,0,0.00 
2013-12-21,86.2,71.7,59.5,83.7,61.7,-28.5,22,3,1,30.18,30.04,8,0,8,0.00 
2013-12-22,82.8,73.6,67.8,82.8,73.6,67.8,0,0,100,30.17,30.09,9,0,10,0.01 
2013-12-23,83.3,73.4,65.7,83.3,73.4,65.7,0,0,100,30.19,30.09,1,0,4,0.00 
2013-12-24,61.2,53.2,41.5,60.4,31.3,-52.1,43,20,1,30.35,30.21,10,0,11,0.00 
2013-12-25,67.3,51.1,37.6,67.3,39.7,-53.7,40,7,1,30.34,30.25,7,0,7,0.00 
2013-12-26,66.0,55.8,51.3,65.8,53.6,-38.4,3,0,1,30.32,30.19,0,0,0,0.00 
2013-12-27,61.9,55.9,50.7,61.7,55.9,50.7,0,0,100,30.36,30.25,2,0,2,0.00 
2013-12-28,74.7,64.5,53.8,74.7,64.5,53.8,0,0,100,30.31,30.01,3,0,8,0.01 
2013-12-29,71.2,68.4,58.6,71.2,68.4,58.6,0,0,100,30.04,29.92,9,0,15,0.86 
2013-12-30,67.3,57.0,49.1,64.6,48.1,-38.7,18,2,1,30.24,30.03,9,0,10,0.01 
2013-12-31,64.9,57.0,51.4,63.3,46.9,-40.4,21,2,1,30.37,30.22,3,0,5,0.00 
2014-1-1,60.8,56.7,51.6,60.8,56.7,51.6,0,0,100,30.35,30.11,0,0,1,0.71 
2014-1-2,64.4,59.9,52.9,64.4,59.9,52.7,0,0,100,30.11,29.81,13,0,20,0.72 
2014-1-3,52.7,41.1,33.6,52.7,14.2,-25.1,45,26,4,30.39,30.00,19,1,21,0.72 
2014-1-4,56.1,46.4,35.4,56.1,39.8,-55.8,18,1,1,30.36,30.14,2,0,2,0.00 
2014-1-5,79.3,63.0,53.1,79.3,63.0,53.1,0,0,100,30.16,29.99,0,0,0,0.00 
2014-1-6,48.6,42.6,37.2,15.4,9.5,-29.0,36,27,3,30.42,30.13,14,1,17,0.07 
2014-1-7,40.8,33.4,25.5,15.4,11.4,6.1,48,40,30,30.56,30.38,14,1,15,0.00 
2014-1-8,52.5,41.8,30.7,52.5,28.0,-49.9,52,21,1,30.52,30.40,10,0,13,0.00 
2014-1-9,67.5,58.4,50.4,67.5,58.4,50.4,0,0,100,30.43,30.28,4,0,5,0.14 
2014-1-10,82.6,69.9,63.0,82.6,69.9,63.0,0,0,100,30.29,30.08,1,0,3,0.03 
2014-1-11,82.9,70.7,64.6,82.9,70.7,64.6,0,0,100,30.10,29.87,17,0,22,0.73 
2014-1-12,66.2,55.4,40.5,64.8,40.6,-49.0,43,12,1,30.26,29.99,9,0,9,0.00 
2014-1-13,75.6,60.4,40.5,70.3,43.2,-35.9,15,3,1,30.23,29.94,9,0,11,0.01 
2014-1-14,72.3,61.8,50.7,72.3,61.8,50.5,0,0,100,30.05,29.92,11,0,12,1.59 
2014-1-15,64.2,52.5,42.1,61.3,40.9,-46.8,41,11,3,30.09,29.95,7,0,9,0.00 
2014-1-16,52.2,43.8,34.3,52.2,14.9,-56.7,52,31,3,30.20,30.01,13,0,16,0.01 
2014-1-17,67.5,47.8,29.5,55.0,32.4,-56.6,40,11,1,30.24,30.08,9,0,12,0.00 
2014-1-18,54.1,45.1,34.3,53.2,21.9,-47.0,56,34,2,30.33,30.11,8,0,11,0.00 
2014-1-19,64.8,47.4,31.3,61.5,25.4,-56.6,46,10,1,30.25,30.11,14,0,18,0.00 
2014-1-20,68.2,52.2,37.6,58.5,39.3,-46.8,49,16,4,30.19,30.04,5,0,5,0.00 
2014-1-21,70.3,56.6,46.2,70.3,52.5,-17.1,43,6,13,30.04,29.74,14,0,14,0.01 
2014-1-22,51.3,41.4,33.3,26.1,18.9,5.9,52,41,31,30.25,29.95,10,0,12,0.00 
2014-1-23,55.6,40.7,28.6,35.4,20.2,-59.1,50,25,2,30.44,30.23,4,0,5,0.00 
2014-1-24,50.5,41.5,35.2,24.8,16.5,-15.9,53,38,10,30.56,30.36,14,0,16,0.00 
2014-1-25,63.0,50.3,37.8,55.2,31.2,-53.3,49,24,2,30.36,30.02,7,0,8,0.00 
2014-1-26,66.9,53.5,41.5,60.4,42.6,-43.1,36,7,1,30.12,29.99,5,0,5,0.00 
2014-1-27,76.5,62.3,48.6,70.7,48.9,-41.8,36,8,1,30.04,29.92,8,0,9,0.00 
2014-1-28,68.7,59.1,46.0,68.7,59.1,46.0,0,0,100,30.09,30.00,12,0,14,0.12 
2014-1-29,46.0,40.2,35.6,46.0,40.2,35.4,0,0,100,30.32,30.06,11,1,12,0.40 
2014-1-30,47.5,39.4,34.9,47.5,39.4,34.9,0,0,100,30.31,30.19,11,0,11,0.15 
2014-1-31,60.6,48.2,37.8,60.4,48.2,37.8,0,0,100,30.24,30.13,7,0,9,0.04 
2014-2-1,83.3,64.9,55.6,83.1,64.9,55.6,0,0,100,30.17,30.08,6,0,6,0.01 
2014-2-2,78.1,68.2,61.5,78.1,68.2,61.5,0,0,100,30.22,30.10,4,0,4,0.00 
2014-2-3,86.2,71.9,64.2,83.7,62.4,-32.1,26,3,1,30.14,30.04,9,0,9,0.00 
2014-2-4,83.3,70.6,59.2,83.3,70.6,59.2,0,0,100,30.17,30.04,2,0,4,0.35 
2014-2-5,79.9,72.3,61.9,79.9,72.3,61.9,0,0,100,30.09,29.98,6,0,7,0.29 
2014-2-6,62.1,51.3,44.1,62.1,37.5,-49.0,21,5,1,30.30,30.09,12,0,13,0.46 
2014-2-7,55.9,51.0,47.3,55.9,51.0,47.3,0,0,100,30.30,30.18,9,0,9,0.00 
2014-2-8,58.8,51.6,45.7,58.8,51.6,45.7,0,0,100,30.24,30.12,6,0,8,0.14 
2014-2-9,68.9,52.7,40.6,59.4,40.9,-44.0,42,11,1,30.23,30.09,3,0,8,0.00 
2014-2-10,74.1,55.4,41.7,65.7,42.8,-43.1,44,12,1,30.19,30.07,1,0,4,0.00 
2014-2-11,77.0,57.0,44.2,65.7,46.0,-41.3,43,9,1,30.17,30.04,9,0,10,0.00 
2014-2-12,57.4,53.1,50.2,57.2,53.1,50.2,0,0,100,30.14,29.68,10,0,12,0.32 
2014-2-13,60.3,48.3,39.6,60.3,39.7,-47.6,8,1,1,30.01,29.66,13,1,13,0.04 
2014-2-14,67.5,48.8,31.8,52.0,36.3,-46.8,50,16,3,30.11,29.93,7,0,9,0.00 
2014-2-15,64.2,53.6,41.2,55.9,38.9,-49.2,53,19,4,30.19,29.84,14,0,16,0.06 
2014-2-16,69.8,50.7,34.5,50.9,32.5,-49.2,52,18,1,30.28,30.14,2,0,6,0.06 
2014-2-17,77.9,55.6,38.1,61.0,38.5,-47.9,51,16,1,30.29,30.17,5,0,6,0.00 
2014-2-18,80.1,60.4,42.3,64.2,46.5,-38.4,44,16,1,30.28,30.18,6,0,8,0.00 
2014-2-19,84.4,67.1,53.8,74.8,52.0,-31.9,49,17,2,30.22,30.08,9,0,9,0.00 
2014-2-20,87.3,68.1,51.8,78.1,55.3,-35.7,46,13,1,30.19,30.07,11,0,13,0.00 
2014-2-21,75.6,69.3,64.4,75.6,69.3,64.4,0,0,100,30.10,30.01,16,0,17,0.61 
2014-2-22,77.2,64.7,51.6,77.2,56.9,-42.0,23,2,2,30.16,30.05,4,0,5,0.00 
2014-2-23,66.0,59.4,52.0,65.8,59.4,52.0,0,0,100,30.13,30.05,12,0,14,0.71 
2014-2-24,73.8,63.8,58.6,73.8,63.8,58.6,0,0,100,30.12,29.98,3,0,3,0.02 
2014-2-25,79.3,66.0,57.9,76.6,54.9,-36.4,27,5,1,30.11,29.95,5,0,5,0.00 
2014-2-26,63.5,61.3,53.1,63.3,61.3,53.1,0,0,100,29.97,29.77,13,0,15,0.61 
2014-2-27,58.5,50.9,45.3,53.1,40.5,-47.0,44,11,3,30.02,29.86,9,0,12,0.01 
2014-2-28,67.5,50.6,32.5,48.9,34.7,-47.7,52,18,2,30.19,30.00,5,0,6,0.00 
2014-3-1,72.1,58.3,45.1,65.8,48.5,-41.4,44,8,1,30.31,30.12,7,0,7,0.00 
2014-3-2,78.6,63.2,53.1,68.2,51.3,-37.8,43,11,3,30.28,30.09,6,0,6,0.00 
2014-3-3,81.1,67.2,54.0,75.6,54.0,-32.1,24,4,1,30.09,29.96,13,0,14,0.00 
2014-3-4,70.2,57.9,49.5,70.2,57.9,49.5,0,0,100,30.14,30.00,8,0,11,0.00 
2014-3-5,54.0,50.6,48.4,54.0,50.6,48.2,0,0,100,30.15,30.05,7,0,8,0.13 
2014-3-6,57.4,53.3,47.7,57.4,53.3,47.7,0,0,100,30.11,29.82,2,0,6,0.67 
2014-3-7,51.1,46.5,42.3,51.1,46.5,42.3,0,0,100,30.12,29.81,12,0,12,0.01 
2014-3-8,70.5,53.1,38.5,61.2,39.8,-44.7,44,11,1,30.23,30.10,6,0,7,0.00 
2014-3-9,76.3,60.0,44.6,63.1,39.9,-26.1,48,17,2,30.26,30.11,6,0,6,0.00 
2014-3-10,79.9,63.7,50.9,64.9,44.1,-42.5,50,16,1,30.16,29.97,4,0,5,0.00 
2014-3-11,82.0,66.7,54.1,70.5,48.6,-37.7,46,16,2,30.03,29.83,6,0,7,0.00 
2014-3-12,81.1,69.7,61.3,77.7,56.5,-36.9,32,8,1,29.86,29.70,9,0,16,0.01 
2014-3-13,65.7,54.8,45.0,65.5,30.9,-29.7,51,33,5,30.27,29.83,17,1,20,0.00 
2014-3-14,74.8,54.9,34.0,58.1,36.6,-54.6,51,23,1,30.35,30.18,3,0,8,0.00 
2014-3-15,79.3,63.0,49.5,66.0,47.3,-39.5,48,16,2,30.23,30.05,7,0,7,0.00 
2014-3-16,84.7,68.8,56.3,72.0,56.0,-36.0,42,13,1,30.07,29.74,18,0,20,0.00 
2014-3-17,65.1,63.2,61.0,65.1,63.2,61.0,0,0,100,29.81,29.69,8,0,8,1.54 
2014-3-18,68.4,61.2,56.8,68.4,61.2,56.8,0,0,100,30.11,29.67,9,0,13,0.33 
2014-3-19,69.3,60.5,56.8,68.7,58.2,-36.4,3,0,1,30.19,30.06,2,0,4,0.33 
2014-3-20,79.7,65.1,55.6,72.0,51.3,-38.0,41,11,1,30.14,30.00,1,0,2,0.00 
2014-3-21,83.1,66.8,54.0,67.6,52.3,-36.4,46,16,1,30.17,30.05,1,0,1,0.00 
2014-3-22,86.0,71.8,62.1,78.1,56.8,-38.0,46,14,1,30.11,29.95,1,0,6,0.00 
2014-3-23,78.1,68.1,58.6,78.1,68.1,58.6,0,0,100,30.06,29.94,1,0,3,0.01 
2014-3-24,69.1,61.0,55.2,69.1,45.9,-40.2,12,1,1,30.14,29.98,10,0,11,0.00 
2014-3-25,74.8,62.0,53.8,67.3,45.1,-36.4,37,15,3,30.11,29.82,18,0,18,0.00 
2014-3-26,62.1,50.1,39.4,35.6,25.3,20.3,55,39,22,30.36,30.11,15,1,16,0.00 
2014-3-27,71.8,57.0,42.8,63.1,28.0,-51.0,41,17,1,30.39,30.27,1,0,3,0.00 
2014-3-28,81.0,68.6,57.4,75.0,58.4,-31.7,32,6,4,30.27,30.04,12,0,15,0.46 
2014-3-29,79.9,71.2,66.4,79.9,71.2,66.4,0,0,100,30.02,29.87,1,0,1,0.70 
2014-3-30,72.9,61.1,46.8,67.5,42.2,-46.3,49,16,1,30.12,29.94,1,0,1,0.00 
2014-3-31,78.8,60.2,45.9,57.6,43.8,-42.5,51,16,8,30.21,30.10,1,0,1,0.00 
2014-4-1,83.7,64.9,48.0,67.6,45.3,-41.8,49,15,2,30.24,30.12,1,0,1,0.00 
2014-4-2,86.2,67.8,52.3,71.6,50.7,-39.3,48,16,1,30.23,30.13,0,0,0,0.00 
2014-4-3,90.0,72.2,57.6,75.9,57.2,-33.3,46,13,1,30.18,30.03,1,0,1,0.00 
2014-4-4,87.1,72.4,61.0,79.5,57.2,-35.3,39,11,2,30.09,29.98,9,0,9,0.00 
2014-4-5,85.3,73.3,66.7,84.6,68.4,-26.1,10,1,2,30.07,29.97,8,0,9,0.02 
2014-4-6,90.3,76.0,69.1,80.2,63.6,-30.1,44,9,2,30.07,29.96,0,0,0,0.02 
2014-4-7,89.1,76.9,68.2,84.2,58.6,-29.4,31,7,1,29.98,29.80,8,0,12,0.00 
2014-4-8,81.0,71.3,58.5,80.4,59.7,-37.5,21,2,1,29.86,29.70,7,0,11,0.51 
2014-4-9,75.6,63.1,52.2,63.9,45.8,-42.2,45,16,1,30.20,29.86,1,0,1,0.00 
2014-4-10,83.5,65.5,49.6,67.3,48.4,-39.3,47,18,2,30.34,30.20,1,0,1,0.00 
